mmsi_id,imo,call_sign,vessel_name,vessel_type,length,width,TempId,Id_len,StartDigit
215392000,9182306,9HNE7,LUCKY TRADER,80.0,333.0,60.0,215392000,9,2
354415000,9279965,H3SF,MSC FABIENNE,79.0,293.0,32.0,354415000,9,3
538001149,9037800,V7AS9,INTREPID TRIANGLE,70.0,270.0,43.0,538001149,9,5
338779000,907370100,WCZ9380,GREEN COVE,70.0,179.0,32.0,338779000,9,3
356883000,9145695,3FPB6,FOREST CREATOR,70.0,200.0,32.0,356883000,9,3
308653000,9318515,C6WP2,MORNING MENAD,70.0,180.0,32.0,308653000,9,3
235063333,9388015,2AVS9,ENERGY PANTHER,80.0,183.0,32.0,235063333,9,2
367003380,9233167,WDC3786,JEAN ANNE,70.0,176.0,31.0,367003380,9,3
303366000,7730525,WBN7617,SIOUX,31.0,33.0,10.0,303366000,9,3
366999898,0,,CG25571,51.0,8.0,3.0,366999898,9,3
366629000,7729459,WFLG,HORIZON SPIRIT,70.0,272.0,30.0,366629000,9,3
367152140,7233266,WDD4991,ANNE CARLANDER,31.0,21.0,7.0,367152140,9,3
366740920,0,WCX8376,JUDI M,32.0,29.0,8.0,366740920,9,3
477315000,9243394,VRYO2,OOCL SHENZHEN,70.0,323.0,43.0,477315000,9,4
369970258,101010001,TWR-7,TWR-7,90.0,0.0,0.0,369970258,9,3
218150000,9198111,DPBJ,OOCL SHANGHAI,79.0,277.0,40.0,218150000,9,2
352407000,8319718,3EJB9,CENTURY HIGHWAY NO.2,70.0,186.0,32.0,352407000,9,3
316003453,0,CY7049,HECATE PRINCE,52.0,18.0,6.0,316003453,9,3
246212000,8919037,PFAS,JO SPRUCE,80.0,182.0,32.0,246212000,9,2
366772970,0,WA6855,KLICKITAT WSF,60.0,85.0,25.0,366772970,9,3
367114690,0,WAV6402,MYSTIC SEA,60.0,85.0,25.0,367114690,9,3
367309440,7729526,WDD9287,SEA HAWK,52.0,17.0,8.0,367309440,9,3
255909690,0,CRXW6,FEMO,90.0,20.0,6.0,255909690,9,2
367137150,0,WDD3855,RANGER,60.0,30.0,7.0,367137150,9,3
316011746,0,,MV SEA IMP XII,52.0,7.0,12.0,316011746,9,3
351399000,9246841,H3XP,KOTO QUEEN,70.0,170.0,27.0,351399000,9,3
366879000,243622,KXCH,JEREMIAH OBRIEN,70.0,138.0,18.0,366879000,9,3
367005990,0,WDC3332,CLOUD NINE,0.0,0.0,0.0,367005990,9,3
564799000,9106792,9VGD6,IPANEMA,70.0,193.0,28.0,564799000,9,5
310344000,9192351,ZCDA9,GOLDEN PRINCESS,60.0,289.0,50.0,310344000,9,3
563776000,9218686,9VKQ3,APL BELGIUM,79.0,277.0,40.0,563776000,9,5
247012800,9196981,IBSM,ITAL UNICA,70.0,284.0,40.0,247012800,9,2
218071000,9290464,DDZK2,HANJIN BOSTON,79.0,300.0,42.0,218071000,9,2
477844000,9222649,VRWV4,UNIQUE SUNSHINE,80.0,183.0,32.0,477844000,9,4
367136250,0,WDD3792,SHEARWATER,0.0,30.0,0.0,367136250,9,3
338955008,8507016,KBGR,INDEPENDENCE,90.0,50.0,15.0,338955008,9,3
220245000,9260457,OXLD2,ADRIAN MAERSK,70.0,352.0,43.0,220245000,9,2
211820000,9299032,DCGL2,CAP SARAY,71.0,206.0,29.0,211820000,9,2
354494000,9103180,3FSD4,CAMELLIA  ACE,70.0,199.0,32.0,354494000,9,3
477993800,9304320,VRAY5,BUM CHIN,84.0,146.0,24.0,477993800,9,4
538090184,9118458,,HELLESPONT TRINITY,89.0,274.0,46.0,538090184,9,5
356626000,9137545,3FCW7,IKOMA,70.0,193.0,28.0,356626000,9,3
357350000,9296779,H8YS,JUBILANT SKY,70.0,179.0,32.0,357350000,9,3
636091070,9299537,A8JC5,MSC CHARLESTON,70.0,325.0,43.0,636091070,9,6
538090032,9149902,V7CY4,WEHR BLANKENESE,70.0,184.0,25.0,538090032,9,5
413059000,9262120,BPBI,XIN YANG ZHOU,70.0,263.0,33.0,413059000,9,4
351776000,9172557,3FXO7,RUBIN PEONY,70.0,225.0,32.0,351776000,9,3
215177000,8405232,9HFH7,MARINER,70.0,167.0,26.0,215177000,9,2
352311000,9350343,3ENT6,MEDI SENTOSA,70.0,229.0,32.0,352311000,9,3
235050012,9300491,MADG,AQUITANIA,70.0,190.0,32.0,235050012,9,2
636091517,9139921,A8OZ3,ZIM CHINA,71.0,254.0,32.0,636091517,9,6
367159680,0,WDD5529,YEOMALT,31.0,20.0,6.0,367159680,9,3
235057705,9325180,MWVM3,CSAV RIO NEVADO,90.0,181.0,31.0,235057705,9,2
366999605,0,,CGC DORADO,35.0,27.0,6.0,366999605,9,3
351357000,9146998,3FMW7,DIAMOND GLORY,70.0,172.0,27.0,351357000,9,3
367007970,0,WDC3445,MIKE BRUSCO,31.0,20.0,6.0,367007970,9,3
316003681,7041247,,SEASPAN VICTOR,31.0,20.0,7.0,316003681,9,3
548536000,9188609,DYCX,AURORA AMETHYST,76.0,190.0,32.0,548536000,9,5
366862670,1,WDA9209,RIVERCAT,31.0,19.0,7.0,366862670,9,3
368479000,8109682,KFPM,SR BAYTOWN,80.0,237.0,32.0,368479000,9,3
367495000,0,WDC4580,WILDERNESS DISCOVERE,60.0,52.0,11.0,367495000,9,3
353971000,9227637,H9HP,GRAND GLORY,79.0,187.0,32.0,353971000,9,3
369493256,0,,255098,51.0,8.0,3.0,369493256,9,3
211424430,9248150,DHQS,HANJIN MADRID,20.0,278.0,40.0,211424430,9,2
366981360,0,WXM5680,OLD BLUE,60.0,24.0,9.0,366981360,9,3
352935000,9247572,HOBN,GRAND.PIONEER,70.0,200.0,32.0,352935000,9,3
338076344,0,AAAAAAA,INTANDEM,37.0,17.0,6.0,338076344,9,3
356928000,9310745,3EGJ,ANSAC KATHRYN,70.0,177.0,28.0,356928000,9,3
316011515,303174162,D11233,PCT WOLF (59),35.0,33.0,8.0,316011515,9,3
366766880,7390911,WBN5982,TUG GLADIATOR,52.0,42.0,10.0,366766880,9,3
338162000,7313652,KTDP,EXCELLENCE,30.0,112.0,17.0,338162000,9,3
338680000,0,WCY8277,SEAFREEZE ALASKA,30.0,88.0,23.0,338680000,9,3
636091283,9297527,A8HD5,MAERSK DARTMOUTH,90.0,294.0,32.0,636091283,9,6
477646000,9231389,VRZR8,NEREID,70.0,225.0,32.0,477646000,9,4
563825000,9106778,9VCM8,IKARUGA,70.0,193.0,28.0,563825000,9,5
413055000,9262118,BPBH,XIN CHONG QING,70.0,263.0,32.0,413055000,9,4
567264000,9146388,HSJB,THOR WIND,70.0,0.0,0.0,567264000,9,5
303273000,7723821,WKWB,NEW HORIZON,33.0,76.0,11.0,303273000,9,3
371380000,9307047,3ECJ7,MOL PARADISE,70.0,293.0,40.0,371380000,9,3
367105510,782977800,WDC9691,HENRY BRUSCO,32.0,0.0,0.0,367105510,9,3
477214700,9300805,VRBX7,OOCL EUROPE,70.0,323.0,43.0,477214700,9,4
440373000,9111395,DSNW6,HANJIN WASHINGTON,74.0,279.0,40.0,440373000,9,4
219134000,9120853,OYIK2,SUSAN MAERSK,70.0,347.0,42.0,219134000,9,2
440272000,8912522,DSDL6,PAN AMBITION,70.0,180.0,30.0,440272000,9,4
237837000,8806187,SYQL,M\V. IOANNA L,70.0,225.0,32.0,237837000,9,2
357948000,9191553,3FYC9,SPRING LYRA,80.0,139.0,22.0,357948000,9,3
311688000,9280809,C6TL7,APL BRAZIL,71.0,261.0,32.0,311688000,9,3
367001830,7618155,WDC3034,TERRI L BRUSCO,52.0,20.0,5.0,367001830,9,3
369279000,9270995,WDB4055,HOS GEMSTONE,70.0,0.0,0.0,369279000,9,3
211219280,9064877,DNFA,NORTHERN FAITH,79.0,240.0,32.0,211219280,9,2
212250000,8718110,P3FT7,YM YANTIAN,71.0,276.0,32.0,212250000,9,2
371711000,9324631,3EDT2,MV TENSHOUMARU,70.0,190.0,32.0,371711000,9,3
319043000,9303936,ZCPJ,MATSUURA,70.0,228.0,36.0,319043000,9,3
366375000,7602338,WSLH,SS MAUI,70.0,240.0,32.0,366375000,9,3
338034333,0,,LAGUNA,52.0,18.0,5.0,338034333,9,3
369493010,0,,CG255062,51.0,8.0,3.0,369493010,9,3
369915000,0,,CGC FIR,0.0,69.0,14.0,369915000,9,3
367382440,122100111,WDE6613,SANS SOUCI,0.0,21.0,8.0,367382440,9,3
367494000,7127704,WCS6941,AQUILA,39.0,50.0,13.0,367494000,9,3
316003703,0,CZ4012,BLUE WATERS,30.0,36.0,6.0,316003703,9,3
316003658,7043324,,SEASPAN NAVIGATOR,32.0,24.0,7.0,316003658,9,3
367282000,0,,COAST GUARD 719,51.0,0.0,0.0,367282000,9,3
316005022,5149825,VXYW,HESQUIAT,30.0,31.0,7.0,316005022,9,3
356061000,9124782,3FYF5,PHOENIX ISLAND,70.0,169.0,27.0,356061000,9,3
233217000,9999999,GTJF,ST EVAL,90.0,40.0,6.0,233217000,9,2
367327440,0,WDE2619,KATHRYN B.,31.0,34.0,10.0,367327440,9,3
353741000,9445045,3EQN4,INDIGO OCEAN,79.0,170.0,27.0,353741000,9,3
353788000,8905426,3EUE7,HEIJIN,70.0,0.0,0.0,353788000,9,3
354813000,9229336,HOFL,NYK LYRA,79.0,299.0,40.0,354813000,9,3
248824000,9005429,9HSV6,ZRIN,71.0,201.0,32.0,248824000,9,2
428004000,9231779,4XFX,ZIM MEDITERRANEAN,72.0,294.0,32.0,428004000,9,4
366784000,7738591,WECB,MELVILLE,1.0,85.0,14.0,366784000,9,3
367316110,0,WDD9770,LILI PAD,37.0,18.0,5.0,367316110,9,3
352730000,8919142,3EKW8,LADY MADONNA,70.0,273.0,43.0,352730000,9,3
538090152,9253143,V7EG5,RICKMERS ANTWERP,0.0,193.0,28.0,538090152,9,5
563722000,9218650,9VDD2,APL ENGLAND,71.0,277.0,40.0,563722000,9,5
316006375,0,,HARKEN 10,32.0,18.0,7.0,316006375,9,3
235335000,9241310,ZNZH6,EVER EAGLE,70.0,300.0,42.0,235335000,9,2
367386410,0,WDE6905,CAPT'N ANDREW,30.0,19.0,8.0,367386410,9,3
431211000,9189926,JNAV,SANKO SINCERE,90.0,194.0,32.0,431211000,9,4
351381000,9157442,3FMY7,BRIGHT STATE,70.0,138.0,24.0,351381000,9,3
636012177,9062087,A8DW8,YM EAST,72.0,276.0,32.0,636012177,9,6
441262000,8821618,DSFZ7,HANJIN MADRAS,70.0,274.0,45.0,441262000,9,4
356977000,9143049,3FQV6,AMMON ACE,70.0,158.0,26.0,356977000,9,3
367629000,9303792,WDD6042,HORIZON TIGER,79.0,222.0,30.0,367629000,9,3
239866000,9222211,SXQD,LALIS,70.0,189.0,32.0,239866000,9,2
370121000,9443073,3ERO7,ATHENS HIGHWAY,70.0,199.0,32.0,370121000,9,3
366887950,7506003,WBN5978,GUARDSMAN,32.0,42.0,12.0,366887950,9,3
355493000,9363663,3EQV7,GLOBAL VANGUARD,70.0,0.0,0.0,355493000,9,3
366959000,0,ADMW,USAV MALVERN HILL,35.0,56.0,10.0,366959000,9,3
477035000,9295567,VRZO8,IVS KANDA,70.0,178.0,28.0,477035000,9,4
316004575,0,VY7060,RACE POINT 1,32.0,20.0,6.0,316004575,9,3
369513000,0,WRB9690,WESTERNMARINER,32.0,27.0,6.0,369513000,9,3
636010146,8307181,ELRH3,GRAND FORTUNE,79.0,179.0,29.0,636010146,9,6
538003416,8204523,V7QP7,GREET,70.0,231.0,32.0,538003416,9,5
259805000,9377511,LAFV7,TIJUCA,70.0,228.0,32.0,259805000,9,2
357909000,9254848,HOZQ,HYUNDAI CONFIDENCE,79.0,275.0,40.0,357909000,9,3
565147000,9333278,S6EJ2,CHALLENGE PRELUDE,80.0,180.0,32.0,565147000,9,5
477690200,9332066,VRCQ2,SYLVIE,81.0,174.0,28.0,477690200,9,4
209309000,9292125,P3ZA9,CAP MALEAS,70.0,175.0,27.0,209309000,9,2
636091316,9312432,A8GT6,COSCO BRISBANE,71.0,216.0,30.0,636091316,9,6
636012253,9278090,A8EI5,YM FOUNTAIN,70.0,0.0,0.0,636012253,9,6
636008487,8814598,ELJC8,NORMANDIE BRIDGE,70.0,276.0,32.0,636008487,9,6
366135000,303174162,WDD5259,FUME BLANC,60.0,22.0,8.0,366135000,9,3
240143000,9254082,SVKX,CRUDESTAR,80.0,334.0,60.0,240143000,9,2
369272000,9206114,WACW,POLAR DISCOVERY,80.0,273.0,46.0,369272000,9,3
477049100,9379818,VRD14,ZHONGJI NO1,80.0,185.0,32.0,477049100,9,4
368680000,9074547,WCX8812,APL SINGAPORE,70.0,277.0,40.0,368680000,9,3
211200350,8902539,DEHZ,KIEL EXPRESS,79.0,294.0,32.0,211200350,9,2
636090570,8900529,A8AM9,BERNHARD OLDENDORFF,70.0,245.0,32.0,636090570,9,6
371716000,9309617,3EDT6,BLUE BAIE,71.0,171.0,26.0,371716000,9,3
210950000,9395044,C4SQ2,VARAMO,70.0,166.0,25.0,210950000,9,2
636011980,8608169,A8CT4,HYUNDAI NO.107,70.0,184.0,31.0,636011980,9,6
477695000,9102306,VRWB7,OOCL JAPAN,70.0,276.0,40.0,477695000,9,4
316052000,8320456,CGJK,SIR WILFRID LAURIER,51.0,0.0,0.0,316052000,9,3
235604000,9247780,VQFV3,BRITISH HAWTHORN,80.0,241.0,42.0,235604000,9,2
372444000,9367188,3EIZ7,OOCL SEATTLE,71.0,280.0,40.0,372444000,9,3
565886000,9404223,9VLH5,EMIRATES STAR,89.0,183.0,32.0,565886000,9,5
538090293,9163207,V7MA7,CAP VAN DIEMEN,79.0,195.0,28.0,538090293,9,5
636090992,9215842,A8IK9,HUNDAI NATIONAL,73.0,304.0,40.0,636090992,9,6
636091595,9348687,A8PS5,MAERSK DANANG,71.0,294.0,32.0,636091595,9,6
576043000,8125844,YJXP6,ORI0N DIAMOND,70.0,217.0,32.0,576043000,9,5
356761000,9276731,HOVK,SPEAR FLOWER,70.0,171.0,27.0,356761000,9,3
367280000,0,,COAST GUARD 725,51.0,0.0,0.0,367280000,9,3
257515000,7507253,LAEP4,STARDOVER,70.0,183.0,31.0,257515000,9,2
636013694,9353254,A8OR9,YM EMINENCE,70.0,266.0,32.0,636013694,9,6
413072000,9304772,BPBC,XIN CHIWAN,79.0,280.0,40.0,413072000,9,4
212393000,9378931,5BBP2,MEKONG RIVER,70.0,148.0,24.0,212393000,9,2
351457000,9162394,3FFJ7,ORTO,70.0,120.0,19.0,351457000,9,3
367190000,7325253,NDSP,DENEBOLA,70.0,94.0,20.0,367190000,9,3
366888940,7367146,WYT8432,SEA ROBIN,52.0,36.0,11.0,366888940,9,3
319149000,9293521,ZCOY4,MIRACULOUS ACE,70.0,200.0,32.0,319149000,9,3
211394200,9231755,DFHA,HANJIN TAIPEI,72.0,275.0,40.0,211394200,9,2
353034000,9116591,3FTL6,EVER UNISON,70.0,285.0,40.0,353034000,9,3
371031000,7615347,3EHD8,SUNSHINE SPIRIT,71.0,101.0,18.0,371031000,9,3
211831000,9286231,DCTA2,CMA CGM HUGO,79.0,0.0,0.0,211831000,9,2
576341000,9116321,YJQJ2,ARMSTRONG,70.0,168.0,27.0,576341000,9,5
356393000,9310680,H3DB,BRIGHT PACIFIC,80.0,178.0,32.0,356393000,9,3
219882000,9214898,OVYQ2,A.P. MOELLER,70.0,347.0,40.0,219882000,9,2
477690600,9301847,VRCR9,RIODEJANEIROEXPRESS,71.0,260.0,32.0,477690600,9,4
304504000,9219381,V2CY,LIBRA SANTOS,71.0,221.0,31.0,304504000,9,3
367149760,0,WDE2916,ENTERPRISE,30.0,38.0,12.0,367149760,9,3
366999908,0,,CG25516,51.0,8.0,3.0,366999908,9,3
211110000,9105920,DHPD,MAERSK DUISBURG,71.0,292.0,32.0,211110000,9,2
370883000,9370422,3FRM5,STAR LILY,70.0,180.0,28.0,370883000,9,3
352832000,9250323,H9PU,PEONY,73.0,171.0,27.0,352832000,9,3
232005040,9180140,MZBN2,BRITISH PIONEER,89.0,341.0,58.0,232005040,9,2
366915390,1,WDB5945,PEDRO POINT,52.0,18.0,6.0,366915390,9,3
367309420,7802627,WDD9285,PARAGON,32.0,30.0,10.0,367309420,9,3
538003029,8606056,V7NV4,OVERSEAS JOYCE,70.0,191.0,32.0,538003029,9,5
369970257,0,TWR 8,DECEPTION PASS,90.0,22.0,5.0,369970257,9,3
366999652,0,NTRK,CG ADELIE,55.0,29.0,6.0,366999652,9,3
369970253,9100877,NDOZ,DISCOVERY BAY:YTT-11,35.0,0.0,0.0,369970253,9,3
367067030,1,WYL5177,R\V LIBERTY,54.0,15.0,5.0,367067030,9,3
367309480,0,WDD9292,IVANOFF,53.0,17.0,6.0,367309480,9,3
367878000,0,NRU0,USCGC POLAR SEA,0.0,122.0,20.0,367878000,9,3
369970254,0,NMBY,BATTLE POINT,19.0,0.0,0.0,369970254,9,3
367010000,0,WDC7562,TUG POLAR KING,52.0,42.0,11.0,367010000,9,3
352792000,9223631,H3TB,ULTRA ACE,70.0,151.0,26.0,352792000,9,3
316002160,0,VG9534,FREE ENTERPRISE # 1,30.0,24.0,8.0,316002160,9,3
369493008,0,,CG25564,51.0,8.0,3.0,369493008,9,3
366969750,1,WCY8255,MUDCAT,52.0,22.0,6.0,366969750,9,3
366907930,0,WDB5284,POLARIS,0.0,34.0,6.0,366907930,9,3
367374350,0,WDE5993,JACK ROBERTSON,0.0,17.0,6.0,367374350,9,3
316006154,0,,H.N.HODDER,30.0,0.0,0.0,316006154,9,3
366971140,0,WCL9064,ISLAND.SPIRIT,61.0,40.0,9.0,366971140,9,3
316191000,0,CGAY,KIN CLASS,0.0,49.0,12.0,316191000,9,3
366969520,303174162,WCY5601,KITSAP,52.0,18.0,8.0,366969520,9,3
366788000,5153890,WCA7944,COASTAL SEA,70.0,55.0,10.0,366788000,9,3
367119980,0,WDD2792,LAUREN L.KAPP,30.0,19.0,8.0,367119980,9,3
308038000,9318486,C6VT5,CORAL LEADER,70.0,176.0,31.0,308038000,9,3
440200000,9128166,DSEM8,HYUNDAI HIGHNESS,70.0,274.0,40.0,440200000,9,4
234065000,9117313,MVQN8,FORCE RANGER,70.0,190.0,32.0,234065000,9,2
209316000,9220988,P3UX8,SEATTLE,70.0,172.0,27.0,209316000,9,2
367357890,0,WDE4789,ALASKA TITAN,0.0,40.0,12.0,367357890,9,3
369493284,0,,CG25501,51.0,8.0,3.0,369493284,9,3
371437000,9291107,3ECQ9,PEPPINO D'AMATO,70.0,225.0,32.0,371437000,9,3
413145000,9309966,BPBR,XIN BEI LUN,70.0,263.0,32.0,413145000,9,4
636091606,9085558,A8PW8,MAERSK KARLSKRONA,70.0,318.0,43.0,636091606,9,6
370547000,9380829,3ETF9,CIELO DI LIVORNO,70.0,178.0,29.0,370547000,9,3
356778000,9135470,3FMN6,KEN KOKU,0.0,145.0,26.0,356778000,9,3
338604000,525516,WCY6757,SEAMAC,0.0,30.0,10.0,338604000,9,3
367047270,0,WDC5845,LIBERTY,31.0,34.0,12.0,367047270,9,3
371168000,9317042,3EBM6,GENIUS STAR II,70.0,121.0,18.0,371168000,9,3
367884000,8835475,NJOV,SIOUX,33.0,0.0,0.0,367884000,9,3
369890000,0,NBCQ,COAST GUARD 750,51.0,0.0,0.0,369890000,9,3
369961000,8835619,WTEY,HIIALAKAI,0.0,0.0,0.0,369961000,9,3
316113000,0,CGAV,HMCS NANAIMO,0.0,55.0,11.0,316113000,9,3
366999911,0,,CG25551,51.0,8.0,3.0,366999911,9,3
366982720,0,WAC5018,SANGAMON,37.0,16.0,6.0,366982720,9,3
538090309,9187760,V7GB3,HELLESPONT TATINA,80.0,239.0,42.0,538090309,9,5
538003057,9454503,V7OC3,YASA EMIRHAN,70.0,190.0,32.0,538003057,9,5
354491000,9061124,3FSB4,EVER REFINE,70.0,295.0,32.0,354491000,9,3
548420000,8412089,DXSH,EURASIAN CHARIOT,70.0,172.0,30.0,548420000,9,5
563174000,8408715,9VVB,ATLANTIC  MONTERREY,70.0,197.0,30.0,563174000,9,5
366833610,8968246,WDA6552,PHYLLIS   DUNLAP,32.0,38.0,10.0,366833610,9,3
303656000,9271432,WDD2074,ALASKAN LEGEND,82.0,287.0,50.0,303656000,9,3
353577000,9128075,3FVF5,ORIENTE NOBLE,70.0,154.0,26.0,353577000,9,3
236186000,9278600,ZDFM8,BBC SWEDEN,79.0,100.0,14.0,236186000,9,2
370966000,9472701,3FQT3,OCEAN MELODY,79.0,171.0,27.0,370966000,9,3
636010523,9116668,ELTJ2,PACIFIC EMERALD,70.0,190.0,32.0,636010523,9,6
367315790,0,WDD9745,LORI B.,31.0,24.0,7.0,367315790,9,3
636090785,9187875,A8FB9,CAP DELGADO,71.0,199.0,29.0,636090785,9,6
352866000,9233973,H9PV,MERMAID EXPRESS,89.0,179.0,32.0,352866000,9,3
367144050,0,,WASHTUCNA 826,0.0,50.0,8.0,367144050,9,3
209949000,9323039,5BCQ2,NORDAUTUMN,71.0,246.0,32.0,209949000,9,2
366607000,0,WBO8590,OREGON RESPONDER,54.0,63.0,14.0,366607000,9,3
366386000,7223314,WDOP,CAPE MOHICAN,79.0,0.0,0.0,366386000,9,3
367167180,0,WDD6014,PERSEVERANCE,30.0,28.0,7.0,367167180,9,3
367346160,0,WDE3931,BLESSINGS,37.0,7.0,7.0,367346160,9,3
367389840,0,,,0.0,0.0,0.0,367389840,9,3
700000002,0,,NAVYW UNIT 42,0.0,332.0,71.0,700000002,9,7
366887110,7609843,WBN8469,SENECA,32.0,35.0,12.0,366887110,9,3
367004690,287201,WDC3250,AMERICAN RIVER,52.0,24.0,8.0,367004690,9,3
369493255,0,,255097,51.0,8.0,3.0,369493255,9,3
212276000,9360910,C4XC2,YM SEATTLE,71.0,260.0,30.0,212276000,9,2
366896710,0,WDE2507,AERIE,37.0,37.0,8.0,366896710,9,3
367081260,0,WDC8074,ALASKA VENTURE,90.0,23.0,12.0,367081260,9,3
366830310,0,WDA6249,RVZEPHYR,33.0,25.0,8.0,366830310,9,3
369001000,0,WDA7384,CAPE  FLATTERY,54.0,60.0,16.0,369001000,9,3
367472000,0,WAS2433,GENE DUNLAP,52.0,0.0,0.0,367472000,9,3
538001875,9166871,V7EX4,KEN,70.0,187.0,32.0,538001875,9,5
235115000,9180255,ZQTP2,BRITISH PRIDE,83.0,334.0,58.0,235115000,9,2
367198110,8030714,WDD8357,SPT VIGILANCE,99.0,60.0,6.0,367198110,9,3
636090642,9231236,A8CG6,APL CANADA,72.0,277.0,40.0,636090642,9,6
565715000,9278650,9VFG6,CHEMBULK HONGKONG,80.0,175.0,28.0,565715000,9,5
305230000,9415296,V2DI9,CSAV TOTORAL,71.0,211.0,32.0,305230000,9,3
563791000,9081203,9VVD,APL JADE,70.0,288.0,32.0,563791000,9,5
412280000,9160255,BORN,HUANG SHAN HAI,70.0,225.0,32.0,412280000,9,4
354347000,9045912,3FMA3,TRANSGIANT,70.0,223.0,32.0,354347000,9,3
477125300,9302839,VRBV3,DARYA BRAHMA,70.0,190.0,32.0,477125300,9,4
367342960,940756200,WHDV,GOLDEN STATE,83.0,174.0,2.0,367342960,9,3
636014061,9144031,A8KC3,POSTOJNA,70.0,183.0,31.0,636014061,9,6
636091512,9113692,A8OY6,ZIM EUROPA,79.0,254.0,32.0,636091512,9,6
354883000,8307997,3EHW3,KINUGAWA,80.0,159.0,26.0,354883000,9,3
316001272,332969,CY7449,TENAKA,60.0,50.0,14.0,316001272,9,3
538090181,9324083,V7IK6,MIMISELMER,70.0,189.0,32.0,538090181,9,5
354357000,9251389,HPJW,APL EXPEDITOR,71.0,294.0,32.0,354357000,9,3
372510000,9300441,3EJG3,EVER STRONG,70.0,301.0,43.0,372510000,9,3
311098000,8501581,C6RL3,FENELLA,70.0,159.0,23.0,311098000,9,3
304010938,9138317,V2AP6,CLAN CHALLENGER,79.0,0.0,0.0,304010938,9,3
538090239,9224324,V7KF6,CSCL TIANJIN,70.0,260.0,32.0,538090239,9,5
413141000,9309942,BPBO,XIN SHAN TOU,72.0,263.0,32.0,413141000,9,4
355557000,9317377,3EFH6,SUZAKU,70.0,190.0,32.0,355557000,9,3
351522000,9137571,3FQR7,IWAKI,70.0,193.0,28.0,351522000,9,3
636011841,9128922,A8BR5,YM EQUALTY,70.0,225.0,32.0,636011841,9,6
372774000,9330719,3EKO6,HYUNDAI UNITY,70.0,294.0,32.0,372774000,9,3
249557000,7527186,9HUS9,CARAVOS GALAXY,70.0,224.0,32.0,249557000,9,2
565520000,9257010,S6CK4,SANKO BRAVE,80.0,239.0,42.0,565520000,9,5
371976000,9287182,3EEZ7,TORM SKAGEN,70.0,225.0,32.0,371976000,9,3
256025000,9018684,9HIX8,VOYAGER A,80.0,179.0,26.0,256025000,9,2
257313000,8420787,LADQ4,STAR GRIP,70.0,197.0,29.0,257313000,9,2
316003800,6823052,VGXJ,SEASPAN KING,32.0,41.0,10.0,316003800,9,3
367390790,0,WDE7239,BYWATER LIBERTY,0.0,0.0,0.0,367390790,9,3
369970255,111111110,GARY,YP697,56.0,0.0,0.0,369970255,9,3
367091680,0,WDC8696,SVEIKS II,37.0,9.0,3.0,367091680,9,3
316006724,0,,SNOWQUEEN,30.0,23.0,7.0,316006724,9,3
366970460,0,WDB9142,M\Y EXCELLENCE,37.0,25.0,6.0,366970460,9,3
636091052,9326794,A8IY2,MAERSK DIEPPE,71.0,294.0,32.0,636091052,9,6
232664000,9302205,MKKE3,TORONTO,70.0,199.0,32.0,232664000,9,2
428002000,9231808,4XFV,ZIM VIRGINIA,79.0,294.0,32.0,428002000,9,4
356161000,9244702,HOSA,HOKUETSU FUTURE,70.0,200.0,32.0,356161000,9,3
477240300,9256482,VRZL3,OOCL NINGBO,70.0,323.0,43.0,477240300,9,4
440278000,7718864,D9DQ,M/V PAN NOBLE,71.0,177.0,22.0,440278000,9,4
351934000,9188154,3FZA9,EVER UTILE,70.0,285.0,40.0,351934000,9,3
244210000,9208198,PECS,MARINUS GREEN,70.0,143.0,22.0,244210000,9,2
303943000,772408300,KMJH,CAPE HENRY,70.0,229.0,32.0,303943000,9,3
308158000,8110320,C6FF7,NASSAU PRIDE,70.0,178.0,30.0,308158000,9,3
440199000,9131058,DSEM7,HANJIN SANFRANCISCO,70.0,289.0,32.0,440199000,9,4
440411000,9015541,DSNX9,HANJIN MARSEILLES,70.0,289.0,28.0,440411000,9,4
477710000,9050254,VRWD7,JOYOUS SOCIETY,70.0,225.0,32.0,477710000,9,4
441124000,9275323,DSPJ3,HYUNDAITREASURE,70.0,190.0,32.0,441124000,9,4
367175290,0,WBF9523,SPIRIT OF ALASKA,60.0,40.0,10.0,367175290,9,3
316012135,0,VOQQ,STEVESTON LIFEBOAT,51.0,15.0,4.0,316012135,9,3
356872000,9262716,HPZA,NYK ARGUS,72.0,299.0,40.0,356872000,9,3
477940000,9246396,VRXH3,COSCO ANTWERP,70.0,280.0,40.0,477940000,9,4
351362000,9134232,3FMZ7,EVER DAINTY,70.0,294.0,32.0,351362000,9,3
308203000,8512982,C6QO9,COTINGA ARROW,70.0,0.0,0.0,308203000,9,3
354529000,9172569,3FHX8,CONCORD BRIDGE,71.0,275.0,32.0,354529000,9,3
366900630,0,WAP6503,ROYAL TERN,0.0,30.0,70.0,366900630,9,3
518183000,7110062,E5U2134,CHERRY,77.0,156.0,21.0,518183000,9,5
316003137,0,CFC2057,CADAL,52.0,14.0,6.0,316003137,9,3
367309370,7945601,WDD9282,PACIFIC EAGLE,52.0,0.0,0.0,367309370,9,3
355420000,9145786,3FBV7,M/V GLOBAL ARROW,70.0,153.0,26.0,355420000,9,3
636011023,9175925,ELWG7,WORLD     SPIRIT,70.0,175.0,29.0,636011023,9,6
355441000,9267211,HOMN,OCEAN BARON,70.0,225.0,32.0,355441000,9,3
